,id_product,product,brand,series,price,id_shop,location,storage,cpu,date,sold
6596,1779,Asus Tuf A15 Fx506ii-r75tb6t,Asus,tuf,15499000.0,digitalzone,Jakarta Pusat,512 GB,,2021-01-26,3
6597,1921,Asus Tuf A15 Ryzen,Asus,tuf,19699000.0,cvkana,Kab. Sleman,512 GB,AMD,2021-01-26,1
6598,1922,Asus Tuf Fx505dt -,Asus,tuf,11999000.0,cvkana,Kab. Sleman,512 GB,AMD,2021-01-26,1
6599,1901,Asus Tuf Gaming A15,Asus,tuf,13999000.0,best-buyit,Makassar,512 GB,,2021-01-26,3
6600,1902,Asus Tuf Fx506ii-r55tb6t R5-4600h,Asus,tuf,15499000.0,harmonimanado,Manado,512 GB,,2021-01-26,1
6601,1903,Asus Tuf A15 Fx506ii-r55tb6t,Asus,tuf,13800000.0,beyondtech,Jakarta Timur,512 GB,AMD,2021-01-26,5
6602,1888,Asus Tuf Fx506li I5,Asus,tuf,12499000.0,jackstore18,Jakarta Pusat,512 GB,Intel,2021-01-26,1
6603,1894,Lenovo Ideapad Gaming 3,Asus,tuf,15499000.0,sinarmulia,Jakarta Barat,512 GB,AMD,2021-01-26,13
6604,1807,Legion 5 A7id Ryzen,Asus,tuf,21999000.0,legionofficialst,Jakarta Utara,512 GB,AMD,2021-01-26,3
6605,576,Acer Nitro 5 An515,Asus,tuf,14343900.0,murahkom,Surabaya,512 GB,AMD,2021-01-26,3
6606,1890,Lenovo Legion 5-15arh05h-2gid R7-4800h,Asus,tuf,21199000.0,vicmicindonesia,Jakarta Pusat,512 GB,,2021-01-26,1
6607,1923,Asus Tuf Gaming A15,Asus,tuf,17499000.0,collinsofficial,Jakarta Pusat,512 GB,,2021-01-26,1
6608,1924,Asus Tuf A15 Fx506ii-r75tb6t,Asus,tuf,15899000.0,djteknologi,Jakarta Barat,512 GB,,2021-01-26,1
6609,1925,Asus Tuf A15 Fx506iu-r766b7t,Asus,tuf,16895000.0,digitalzone,Jakarta Pusat,1 TB,,2021-01-26,2
6610,1926,Asus Tuf Fx506 Ryzen7,Asus,tuf,17099000.0,archcom,Jakarta Utara,512 GB,AMD,2021-01-26,1
6611,1725,Asus Tuf Fx505gt I565b6t,Asus,tuf,11800000.0,xtremesystem,Jakarta Pusat,512 GB,Intel,2021-01-26,1
6612,1820,Asus Tuf Fx505dy Ryzen,Asus,tuf,11215000.0,bestofselleramba,Jakarta Selatan,256 GB,AMD,2021-01-26,2
6613,1928,Asus Tuf Fx506li I75tb6t-o,Asus,tuf,16329000.0,royalltech,Jakarta Utara,512 GB,Intel,2021-01-26,1
6614,1758,Asus Tuf Fx506ii R55tb6t,Asus,tuf,13716000.0,chocoapple,Jakarta Pusat,,,2021-01-26,2
6615,1861,Asus Tuf A15 Fx506iv,Asus,tuf,19949000.0,distributorit,Jakarta Pusat,512 GB,AMD,2021-01-26,1
6616,1929,Asus Tuf F15 Fx506li,Asus,tuf,16392000.0,agusidstoreapple,Jakarta Pusat,512 GB,Intel,2021-01-27,1
6617,1930,Asus Tuf Fx505dt-r569t Ryzen,Asus,tuf,11000000.0,terminaln,Bandung,1 TB,AMD,2021-01-27,1
6618,1835,Asus Tuf Fx506iv Ryzen,Asus,tuf,16899000.0,rogsstoreid,Jakarta Utara,512 GB,AMD,2021-01-27,1
6619,481,Asus Tuf A15 Fx506iv-r9r6b6t,Asus,tuf,21195000.0,studiolaptop,Jakarta Pusat,512 GB,AMD,2021-01-27,3
6620,1931,Asus Tuf Gaming Fx506iv,Asus,tuf,16899000.0,seits,Jakarta Utara,512 GB,AMD,2021-01-27,2
6621,1677,Asus Tuf Gaming A15,Asus,tuf,15799000.0,protechcom,Jakarta Pusat,512 GB,AMD,2021-01-27,152
6622,1678,Asus Tuf Gaming A15,Asus,tuf,14499000.0,collinsofficial,Jakarta Pusat,512 GB,,2021-01-27,80
6623,1686,Asus Tuf Gaming F15,Asus,tuf,14619000.0,collinsofficial,Jakarta Pusat,512 GB,Intel,2021-01-27,18
6624,1680,Asus Tuf A15 Fx506ih,Asus,tuf,12649000.0,amd-id,Jakarta Utara,512 GB,AMD,2021-01-27,12
6625,1889,Asus Tuf Gaming A15,Asus,tuf,16569000.0,collinsofficial,Jakarta Pusat,1 TB,,2021-01-27,26
6626,1679,Asus Tuf Fx505dt Ryzen,Asus,tuf,11499000.0,amd-id,Jakarta Utara,512 GB,AMD,2021-01-27,8
6627,1685,Asus Tuf Gaming A15,Asus,tuf,19489000.0,protechcom,Jakarta Pusat,512 GB,AMD,2021-01-27,35
6628,1681,Asus Tuf Gaming A15,Asus,tuf,18499000.0,protechcom,Jakarta Pusat,1 TB,AMD,2021-01-27,54
6629,1732,Asus Tuf A15 Fx506,Asus,tuf,16899000.0,gateway,Jakarta Utara,512 GB,AMD,2021-01-27,34
6630,1684,Asus Tuf Gaming A15,Asus,tuf,14999000.0,protechcom,Jakarta Pusat,512 GB,AMD,2021-01-27,51
6631,1189,Asus Rog G732lxs I78sd6t,Asus,tuf,49499000.0,gateway,Jakarta Utara,2 TB,Intel,2021-01-27,2
6632,1528,Asus Rog Strix G512lu,Asus,tuf,18888000.0,frenjen,Kab. Tangerang,512 GB,Intel,2021-01-27,2
6633,1624,Asus Rog Zephyrus G14,Asus,tuf,25799000.0,seits,Jakarta Utara,1 TB,AMD,2021-01-27,1
6634,1625,Asus Rog Strix Gl553vd,Asus,tuf,11250000.0,laptoplampung,Bandar Lampung,1 TB,Intel,2021-01-27,1
6635,1476,Asus Rog Zephyrus G14,Asus,tuf,16399000.0,seits,Jakarta Utara,512 GB,,2021-01-27,2
6636,1891,Asus Tuf A15 Fx506iu-r766b7t,Asus,tuf,17049000.0,djteknologi,Jakarta Barat,1 TB,,2021-01-27,22
6637,1916,Asus Tuf Gaming A15,Asus,tuf,19499000.0,collinsofficial,Jakarta Pusat,512 GB,AMD,2021-01-27,22
6638,1867,Asus Tuf Gaming F15,Asus,tuf,14543000.0,protechcom,Jakarta Pusat,512 GB,Intel,2021-01-27,5
6639,1838,Asus Tuf Gaming Fx506iv,Asus,tuf,23999000.0,protechcom,Jakarta Pusat,512 GB,AMD,2021-01-27,1
6640,1917,Asus Tuf Fx506ii R55tb6t-o,Asus,tuf,13999000.0,prostorecomputer,Jakarta Utara,512 GB,AMD,2021-01-27,2
6641,1871,Asus Tuf Gaming A15,Asus,tuf,15199000.0,collinsofficial,Jakarta Pusat,512 GB,,2021-01-27,3
6642,1892,Asus Tuf Gaming A15,Asus,tuf,20469000.0,collinsofficial,Jakarta Pusat,512 GB,AMD,2021-01-27,8
6643,1870,Asus Tuf Fx506iv-r9r6b6t Ryzen,Asus,tuf,21199000.0,prostorecomputer,Jakarta Utara,512 GB,AMD,2021-01-27,5
6644,1850,Asus Tuf Fx506ih-r565b6b R5,Asus,tuf,12649000.0,janurtech,Jakarta Utara,512 GB,,2021-01-27,1
6645,1770,Asus Tuf Gaming Fx506li-i55tb6t-o,Asus,tuf,13575000.0,collinsofficial,Jakarta Pusat,512 GB,Intel,2021-01-27,5
6646,1932,Razer Blade Gaming 15,Asus,tuf,24599000.0,prostorecomputer,Jakarta Utara,512 GB,Intel,2021-01-27,1
6647,1771,Asus Tuf Gaming A15,Asus,tuf,16799000.0,asus,Jakarta Utara,,,2021-01-27,1
6648,1869,Asus Gaming Tuf Fx506iv,Asus,tuf,17399000.0,envicstore,Jakarta Utara,512 GB,,2021-01-27,2
6649,1848,Asus Tuf Gaming F15,Asus,tuf,16999000.0,asus,Jakarta Utara,,Intel,2021-01-27,3
6650,1919,Asus Tuf Gaming F15,Asus,tuf,16482000.0,protechcom,Jakarta Pusat,512 GB,Intel,2021-01-27,2
6651,1849,Asus Tuf A15 Fx506iv-r9r6b6t,Asus,tuf,21499000.0,spacetech,Jakarta Barat,512 GB,,2021-01-27,3
6652,1900,Asus Tuf Gaming A15,Asus,tuf,22199000.0,asus,Jakarta Utara,,,2021-01-27,2
6653,1845,Asus Tuf Fx506lh I565b6t,Asus,tuf,12499000.0,mimomart,Jakarta Utara,512 GB,Intel,2021-01-27,1
6654,1693,Asus Tuf Gaming Fx506ih-r565b6t,Asus,tuf,13499000.0,smartmediacom,Makassar,512 GB,,2021-01-27,2
6655,1872,Asus Tuf Fx506iu-r766b7t Ryzen7,Asus,tuf,16799000.0,prostorecomputer,Jakarta Utara,1 TB,AMD,2021-01-27,7
6656,1854,Asus Tuf Fx506lu Geforce®,Asus,tuf,17699000.0,nvidiageforcelt,Jakarta Utara,,Intel,2021-01-27,1
6657,1929,Asus Tuf F15 Fx506li,Asus,tuf,16392000.0,agusidstoreapple,Jakarta Pusat,512 GB,Intel,2021-01-27,1
6658,1930,Asus Tuf Fx505dt-r569t Ryzen,Asus,tuf,11000000.0,terminaln,Bandung,1 TB,AMD,2021-01-27,1
6659,1835,Asus Tuf Fx506iv Ryzen,Asus,tuf,16899000.0,rogsstoreid,Jakarta Utara,512 GB,AMD,2021-01-27,1
6660,481,Asus Tuf A15 Fx506iv-r9r6b6t,Asus,tuf,21195000.0,studiolaptop,Jakarta Pusat,512 GB,AMD,2021-01-27,3
6661,1931,Asus Tuf Gaming Fx506iv,Asus,tuf,16899000.0,seits,Jakarta Utara,512 GB,AMD,2021-01-27,2
6662,1933,Asus Tuf Fx505dt Ryzen,Asus,tuf,12099000.0,mimomart,Jakarta Utara,1 TB,AMD,2021-01-27,1
6663,1934,Asus Tuf Fx506ii-r55tb6t Ryzen5-4600h,Asus,tuf,13335000.0,bssutamimlg,Malang,512 GB,AMD,2021-01-27,1
6664,1719,Asus Tuf Fx506iv Ryzen7-4800,Asus,tuf,19950000.0,homeitmalang,Malang,,AMD,2021-01-27,1
6665,1920,Asus Tuf F15 Fx506lu-i766b6t-o,Asus,tuf,17999000.0,collinsofficial,Jakarta Pusat,512 GB,Intel,2021-01-27,2
6666,1881,Asus Tuf Gaming A15,Asus,tuf,23199000.0,omgits,Jakarta Selatan,1 TB,AMD,2021-01-27,1
6667,1793,Asus Tuf Gaming A15,Asus,tuf,16899000.0,cyberpad,Jakarta Pusat,512 GB,AMD,2021-01-27,2
6668,1779,Asus Tuf A15 Fx506ii-r75tb6t,Asus,tuf,15499000.0,digitalzone,Jakarta Pusat,512 GB,,2021-01-27,3
6669,1901,Asus Tuf Gaming A15,Asus,tuf,13999000.0,best-buyit,Makassar,512 GB,,2021-01-27,3
6670,1902,Asus Tuf Fx506ii-r55tb6t R5-4600h,Asus,tuf,15499000.0,harmonimanado,Manado,512 GB,,2021-01-27,1
6671,1903,Asus Tuf A15 Fx506ii-r55tb6t,Asus,tuf,13800000.0,beyondtech,Jakarta Timur,512 GB,AMD,2021-01-27,5
6672,1189,Asus Rog G732lxs I78sd6t,Asus,tuf,49499000.0,gateway,Jakarta Utara,2 TB,Intel,2021-01-27,2
6673,1528,Asus Rog Strix G512lu,Asus,tuf,18888000.0,frenjen,Kab. Tangerang,512 GB,Intel,2021-01-27,2
6674,1624,Asus Rog Zephyrus G14,Asus,tuf,25799000.0,seits,Jakarta Utara,1 TB,AMD,2021-01-27,1
6675,1625,Asus Rog Strix Gl553vd,Asus,tuf,11250000.0,laptoplampung,Bandar Lampung,1 TB,Intel,2021-01-27,1
6676,1476,Asus Rog Zephyrus G14,Asus,tuf,16399000.0,seits,Jakarta Utara,512 GB,,2021-01-27,2
6677,1882,Asus Tuf Gaming A15,Asus,tuf,13899000.0,virtualtech9,Jakarta Pusat,512 GB,AMD,2021-01-27,3
6678,1713,Asus Tuf Gaming A15,Asus,tuf,12999000.0,kbm24store,Jakarta Pusat,512 GB,AMD,2021-01-27,2
6679,1820,Asus Tuf Fx505dy Ryzen,Asus,tuf,11215000.0,bestofselleramba,Jakarta Selatan,256 GB,AMD,2021-01-27,2
6680,1883,Asus Tuf Fx506ii R55tb6t-o,Asus,tuf,13999000.0,rogsstoreid,Jakarta Utara,512 GB,AMD,2021-01-27,1
6681,1935,Asus Tuf Fx506ii-r75tb6t-o R7-4800,Asus,tuf,15999000.0,smartmediacom,Makassar,512 GB,,2021-01-27,1
6682,1827,Asus Tuf Fx506lh-i565b6t Core,Asus,tuf,13487540.0,uptod4te,Bandung,512 GB,Intel,2021-01-27,1
6683,1928,Asus Tuf Fx506li I75tb6t-o,Asus,tuf,16329000.0,royalltech,Jakarta Utara,512 GB,Intel,2021-01-27,1
6684,1885,Asus Tuf Fx506li I55tb6t-o,Asus,tuf,13349000.0,golaptop,Jakarta Pusat,512 GB,Intel,2021-01-27,1
6685,1936,Asus Tuf Gaming Fx506ii-r55tb6t-o,Asus,tuf,14499000.0,virtualtech9,Jakarta Pusat,512 GB,AMD,2021-01-27,1
6686,1884,Asus Tuf Gaming Fx506ih,Asus,tuf,13450000.0,mysteriotech,Jakarta Pusat,512 GB,,2021-01-27,1
6687,1937,Asus Tuf Fx505dt-r565b6t Ryzen,Asus,tuf,11781000.0,agusidstoreapple,Jakarta Pusat,512 GB,AMD,2021-01-28,1
6688,1728,Asus Tuf Fx506li-i55tb6t-o I5-10300h,Asus,tuf,13423000.0,distrilapid,Jakarta Pusat,512 GB,Intel,2021-01-28,3
6689,1938,Asus Tuf Fx506li I5-10300,Asus,tuf,12498000.0,jekardah,Jakarta Pusat,512 GB,Intel,2021-01-28,2
6690,1885,Asus Tuf Fx506li I55tb6t-o,Asus,tuf,13349000.0,golaptop,Jakarta Pusat,512 GB,Intel,2021-01-28,1
6691,1939,Asus Tuf Fx506li I5,Asus,tuf,12599000.0,mimomart,Jakarta Utara,512 GB,Intel,2021-01-28,2
6692,1677,Asus Tuf Gaming A15,Asus,tuf,15599000.0,protechcom,Jakarta Pusat,512 GB,AMD,2021-01-28,152
6693,1678,Asus Tuf Gaming A15,Asus,tuf,14499000.0,collinsofficial,Jakarta Pusat,512 GB,,2021-01-28,80
6694,1680,Asus Tuf A15 Fx506ih,Asus,tuf,12649000.0,amd-id,Jakarta Utara,512 GB,AMD,2021-01-28,12
6695,1679,Asus Tuf Fx505dt Ryzen,Asus,tuf,11499000.0,amd-id,Jakarta Utara,512 GB,AMD,2021-01-28,8
6696,1889,Asus Tuf Gaming A15,Asus,tuf,16569000.0,collinsofficial,Jakarta Pusat,1 TB,,2021-01-28,26
6697,1681,Asus Tuf Gaming A15,Asus,tuf,16569000.0,protechcom,Jakarta Pusat,1 TB,AMD,2021-01-28,55
6698,1685,Asus Tuf Gaming A15,Asus,tuf,18519000.0,protechcom,Jakarta Pusat,512 GB,AMD,2021-01-28,35
6699,1686,Asus Tuf Gaming F15,Asus,tuf,14619000.0,collinsofficial,Jakarta Pusat,512 GB,Intel,2021-01-28,18
6700,1684,Asus Tuf Gaming A15,Asus,tuf,14999000.0,protechcom,Jakarta Pusat,512 GB,AMD,2021-01-28,51
6701,1683,Asus Tuf Gaming A15,Asus,tuf,20469000.0,protechcom,Jakarta Pusat,512 GB,AMD,2021-01-28,19
6702,1940,Acer Predator Helios 300,Asus,tuf,19710000.0,sadarjayamandiri,Surakarta,512 GB,Intel,2021-01-28,1
6703,1634,Asus Rog Zephyrus G14,Asus,tuf,24799000.0,mimomart,Jakarta Utara,1 TB,AMD,2021-01-28,37
6704,1763,Lenovo Legion Y740s 1yid,Asus,tuf,35499000.0,legionofficialst,Jakarta Utara,1 TB,Intel,2021-01-28,1
6705,1749,Hp Pavilion Gaming 15-dk1064tx,Asus,tuf,15299000.0,sinarmulia,Jakarta Barat,512 GB,Intel,2021-01-28,99
6706,1891,Asus Tuf A15 Fx506iu-r766b7t,Asus,tuf,17049000.0,djteknologi,Jakarta Barat,1 TB,,2021-01-28,22
6707,1916,Asus Tuf Gaming A15,Asus,tuf,19499000.0,collinsofficial,Jakarta Pusat,512 GB,AMD,2021-01-28,22
6708,1867,Asus Tuf Gaming F15,Asus,tuf,14543000.0,protechcom,Jakarta Pusat,512 GB,Intel,2021-01-28,5
6709,1838,Asus Tuf Gaming Fx506iv,Asus,tuf,21439000.0,protechcom,Jakarta Pusat,512 GB,AMD,2021-01-28,1
6710,1871,Asus Tuf Gaming A15,Asus,tuf,15199000.0,collinsofficial,Jakarta Pusat,512 GB,,2021-01-28,3
6711,1941,Asus Tuf Fx505dy Ryzen,Asus,tuf,10199000.0,sckstore-1,Surabaya,1 TB,AMD,2021-01-28,6
6712,1892,Asus Tuf Gaming A15,Asus,tuf,20469000.0,collinsofficial,Jakarta Pusat,512 GB,AMD,2021-01-28,8
6713,1870,Asus Tuf Fx506iv-r9r6b6t Ryzen,Asus,tuf,21199000.0,prostorecomputer,Jakarta Utara,512 GB,AMD,2021-01-28,5
6714,1850,Asus Tuf Fx506ih-r565b6b R5,Asus,tuf,12649000.0,janurtech,Jakarta Utara,512 GB,,2021-01-28,1
6715,1770,Asus Tuf Gaming Fx506li-i55tb6t-o,Asus,tuf,13575000.0,collinsofficial,Jakarta Pusat,512 GB,Intel,2021-01-28,5
6716,1942,Lenovo Legion 5i I7,Asus,tuf,22399000.0,greetmart,Jakarta Utara,512 GB,Intel,2021-01-28,1
6717,1943,Hp Pavilion Gaming 15-dk1064tx,Asus,tuf,15999000.0,armadakomputer,Surabaya,512 GB,Intel,2021-01-28,2
6718,1840,Lenovo Legion 5i I7,Asus,tuf,22399000.0,janurtech,Jakarta Utara,512 GB,Intel,2021-01-28,4
6719,1944,Razer Blade Gaming 15,Asus,tuf,24599000.0,mimomart,Jakarta Utara,512 GB,Intel,2021-01-28,3
6720,1693,Asus Tuf Gaming Fx506ih-r565b6t,Asus,tuf,13499000.0,smartmediacom,Makassar,512 GB,,2021-01-28,2
6721,1945,Gaming Asus Tuf Fx506li-i55tb6t-o,Asus,tuf,13686000.0,level99id,Surabaya,512 GB,Intel,2021-01-28,2
6722,1845,Asus Tuf Fx506lh I565b6t,Asus,tuf,12499000.0,mimomart,Jakarta Utara,512 GB,Intel,2021-01-28,1
6723,1802,Asus Tuf Fx505gt,Asus,tuf,11950000.0,permatakomputert,Surabaya,,,2021-01-28,1
6724,1946,Asus Tuf A15 Ryzen,Asus,tuf,20690000.0,distrilapid,Jakarta Pusat,512 GB,AMD,2021-01-28,1
6725,1896,Asus Tuf Fx506iv Ryzen,Asus,tuf,17399000.0,sasukeambas,Jakarta Selatan,512 GB,AMD,2021-01-28,1
6726,1895,Asus Tuf Gaming F15,Asus,tuf,15499000.0,toptech,Jakarta Utara,512 GB,Intel,2021-01-28,8
6727,1897,Asus Tuf Gaming A15,Asus,tuf,21700000.0,ithouse,Jakarta Pusat,512 GB,AMD,2021-01-28,2
6728,1860,Asus Tuf Gaming A15,Asus,tuf,13635000.0,asusbysatuc,Jakarta Pusat,512 GB,AMD,2021-01-28,6
6729,1812,Asus Tuf A15 Fx506li,Asus,tuf,13349000.0,kingznotebook,Jakarta Pusat,512 GB,Intel,2021-01-28,9
6730,1937,Asus Tuf Fx505dt-r565b6t Ryzen,Asus,tuf,11781000.0,agusidstoreapple,Jakarta Pusat,512 GB,AMD,2021-01-28,1
6731,1728,Asus Tuf Fx506li-i55tb6t-o I5-10300h,Asus,tuf,13423000.0,distrilapid,Jakarta Pusat,512 GB,Intel,2021-01-28,3
6732,1938,Asus Tuf Fx506li I5-10300,Asus,tuf,12498000.0,jekardah,Jakarta Pusat,512 GB,Intel,2021-01-28,2
6733,1885,Asus Tuf Fx506li I55tb6t-o,Asus,tuf,13349000.0,golaptop,Jakarta Pusat,512 GB,Intel,2021-01-28,1
6734,1939,Asus Tuf Fx506li I5,Asus,tuf,12599000.0,mimomart,Jakarta Utara,512 GB,Intel,2021-01-28,2
6735,1881,Asus Tuf Gaming A15,Asus,tuf,23199000.0,omgits,Jakarta Selatan,1 TB,AMD,2021-01-28,1
6736,1793,Asus Tuf Gaming A15,Asus,tuf,16899000.0,cyberpad,Jakarta Pusat,512 GB,AMD,2021-01-28,2
6737,1779,Asus Tuf A15 Fx506ii-r75tb6t,Asus,tuf,15499000.0,digitalzone,Jakarta Pusat,512 GB,,2021-01-28,3
6738,1922,Asus Tuf Fx505dt -,Asus,tuf,11999000.0,cvkana,Kab. Sleman,512 GB,AMD,2021-01-28,1
6739,1901,Asus Tuf Gaming A15,Asus,tuf,13999000.0,best-buyit,Makassar,512 GB,,2021-01-28,3
6740,1902,Asus Tuf Fx506ii-r55tb6t R5-4600h,Asus,tuf,15499000.0,harmonimanado,Manado,512 GB,,2021-01-28,1
6741,1903,Asus Tuf A15 Fx506ii-r55tb6t,Asus,tuf,13800000.0,beyondtech,Jakarta Timur,512 GB,AMD,2021-01-28,5
6742,1904,Asus Tuf Gaming Fx505dt-r565b6t,Asus,tuf,11999000.0,megacomid,Jakarta Pusat,512 GB,,2021-01-28,5
6743,1830,Asus Tuf Gaming A15,Asus,tuf,21499000.0,omgits,Jakarta Selatan,,AMD,2021-01-28,3
6744,1947,Asus Tuf A15 Fx506iv-r9r6b6t,Asus,tuf,20690000.0,studiolaptop,Jakarta Pusat,512 GB,AMD,2021-01-28,3
6745,1763,Lenovo Legion Y740s 1yid,Asus,tuf,35499000.0,legionofficialst,Jakarta Utara,1 TB,Intel,2021-01-28,1
6746,1807,Legion 5 A7id Ryzen,Asus,tuf,21999000.0,legionofficialst,Jakarta Utara,512 GB,AMD,2021-01-28,5
6747,1749,Hp Pavilion Gaming 15-dk1064tx,Asus,tuf,15299000.0,sinarmulia,Jakarta Barat,512 GB,Intel,2021-01-28,99
6748,1725,Asus Tuf Fx505gt I565b6t,Asus,tuf,11800000.0,xtremesystem,Jakarta Pusat,512 GB,Intel,2021-01-28,1
6749,1820,Asus Tuf Fx505dy Ryzen,Asus,tuf,11215000.0,bestofselleramba,Jakarta Selatan,256 GB,AMD,2021-01-28,2
6750,1928,Asus Tuf Fx506li I75tb6t-o,Asus,tuf,16329000.0,royalltech,Jakarta Utara,512 GB,Intel,2021-01-28,1
6751,1758,Asus Tuf Fx506ii R55tb6t,Asus,tuf,13716000.0,chocoapple,Jakarta Pusat,,,2021-01-28,2
6752,1861,Asus Tuf A15 Fx506iv,Asus,tuf,19949000.0,distributorit,Jakarta Pusat,512 GB,AMD,2021-01-28,1
6753,1759,Asus Tuf Gaming A15,Asus,tuf,15599000.0,kbm24store,Jakarta Pusat,512 GB,,2021-01-28,1
6754,1910,Asus Tuf A15 Fx506iv,Asus,tuf,21795000.0,kinglaptopstore,Jakarta Pusat,,AMD,2021-01-28,1
6755,1773,Asus Tuf Fx506li I5,Asus,tuf,12599000.0,mimomart,Jakarta Utara,256 GB,Intel,2021-01-28,2
6756,1912,Asus Tuf Gaming A15,Asus,tuf,14499000.0,harrismajogja,Yogyakarta,,,2021-01-28,1
6757,1938,Asus Tuf Fx506li I5-10300,Asus,tuf,12498000.0,jekardah,Jakarta Pusat,512 GB,Intel,2021-01-29,2
6758,1929,Asus Tuf F15 Fx506li,Asus,tuf,16392000.0,agusidstoreapple,Jakarta Pusat,512 GB,Intel,2021-01-29,1
6759,1728,Asus Tuf Fx506li-i55tb6t-o I5-10300h,Asus,tuf,13423000.0,distrilapid,Jakarta Pusat,512 GB,Intel,2021-01-29,3
6760,1937,Asus Tuf Fx505dt-r565b6t Ryzen,Asus,tuf,11781000.0,agusidstoreapple,Jakarta Pusat,512 GB,AMD,2021-01-29,1
6761,481,Asus Tuf A15 Fx506iv-r9r6b6t,Asus,tuf,20690000.0,studiolaptop,Jakarta Pusat,512 GB,AMD,2021-01-29,3
6762,1677,Asus Tuf Gaming A15,Asus,tuf,15599000.0,protechcom,Jakarta Pusat,512 GB,AMD,2021-01-29,153
6763,1678,Asus Tuf Gaming A15,Asus,tuf,14499000.0,collinsofficial,Jakarta Pusat,512 GB,,2021-01-29,80
6764,1681,Asus Tuf Gaming A15,Asus,tuf,16569000.0,protechcom,Jakarta Pusat,1 TB,AMD,2021-01-29,57
6765,1686,Asus Tuf Gaming F15,Asus,tuf,14619000.0,collinsofficial,Jakarta Pusat,512 GB,Intel,2021-01-29,19
6766,1680,Asus Tuf A15 Fx506ih,Asus,tuf,12649000.0,amd-id,Jakarta Utara,512 GB,AMD,2021-01-29,12
6767,1889,Asus Tuf Gaming A15,Asus,tuf,16569000.0,collinsofficial,Jakarta Pusat,1 TB,,2021-01-29,26
6768,1743,Asus Tuf A15 Fx506iv,Asus,tuf,17399000.0,toptech,Jakarta Utara,512 GB,AMD,2021-01-29,29
6769,1679,Asus Tuf Fx505dt Ryzen,Asus,tuf,11499000.0,amd-id,Jakarta Utara,512 GB,AMD,2021-01-29,8
6770,1685,Asus Tuf Gaming A15,Asus,tuf,18519000.0,protechcom,Jakarta Pusat,512 GB,AMD,2021-01-29,35
6771,1948,Asus Tuf Fx506li I5,Asus,tuf,12499000.0,royalltech,Jakarta Utara,512 GB,Intel,2021-01-29,8
6772,1836,Lenovo Legion 5 Ryzen,Asus,tuf,17699000.0,agresid,Jakarta Utara,512 GB,AMD,2021-01-29,10
6773,1813,Hp Pavilion Gaming 15,Asus,tuf,16605000.0,agusidstoreapple,Jakarta Pusat,512 GB,AMD,2021-01-29,6
6774,1890,Lenovo Legion 5-15arh05h-2gid R7-4800h,Asus,tuf,21199000.0,vicmicindonesia,Jakarta Pusat,512 GB,,2021-01-29,1
6775,1675,Lenovo Legion 5 Ryzen,Asus,tuf,21099000.0,sinarmulia,Jakarta Barat,512 GB,AMD,2021-01-29,54
6776,1949,Asus Tuf A15 Fx506ii-r75tb6t,Asus,tuf,15499000.0,spacetech,Jakarta Barat,512 GB,AMD,2021-01-29,38
6777,1916,Asus Tuf Gaming A15,Asus,tuf,19499000.0,collinsofficial,Jakarta Pusat,512 GB,AMD,2021-01-29,22
6778,1838,Asus Tuf Gaming Fx506iv,Asus,tuf,21439000.0,protechcom,Jakarta Pusat,512 GB,AMD,2021-01-29,1
6779,1867,Asus Tuf Gaming F15,Asus,tuf,14543000.0,protechcom,Jakarta Pusat,512 GB,Intel,2021-01-29,5
6780,1850,Asus Tuf Fx506ih-r565b6b R5,Asus,tuf,12649000.0,janurtech,Jakarta Utara,512 GB,,2021-01-29,1
6781,1871,Asus Tuf Gaming A15,Asus,tuf,15199000.0,collinsofficial,Jakarta Pusat,512 GB,,2021-01-29,3
6782,1770,Asus Tuf Gaming Fx506li-i55tb6t-o,Asus,tuf,13575000.0,collinsofficial,Jakarta Pusat,512 GB,Intel,2021-01-29,5
6783,1892,Asus Tuf Gaming A15,Asus,tuf,20469000.0,collinsofficial,Jakarta Pusat,512 GB,AMD,2021-01-29,8
6784,1870,Asus Tuf Fx506iv-r9r6b6t Ryzen,Asus,tuf,21199000.0,prostorecomputer,Jakarta Utara,512 GB,AMD,2021-01-29,5
6785,1692,Asus Tuf Fx505gt-i565b6t -,Asus,tuf,13500000.0,digitalzone,Jakarta Pusat,512 GB,Intel,2021-01-29,4
6786,1938,Asus Tuf Fx506li I5-10300,Asus,tuf,12498000.0,jekardah,Jakarta Pusat,512 GB,Intel,2021-01-29,2
6787,1929,Asus Tuf F15 Fx506li,Asus,tuf,16392000.0,agusidstoreapple,Jakarta Pusat,512 GB,Intel,2021-01-29,1
6788,1728,Asus Tuf Fx506li-i55tb6t-o I5-10300h,Asus,tuf,13423000.0,distrilapid,Jakarta Pusat,512 GB,Intel,2021-01-29,3
6789,1937,Asus Tuf Fx505dt-r565b6t Ryzen,Asus,tuf,11781000.0,agusidstoreapple,Jakarta Pusat,512 GB,AMD,2021-01-29,1
6790,481,Asus Tuf A15 Fx506iv-r9r6b6t,Asus,tuf,20690000.0,studiolaptop,Jakarta Pusat,512 GB,AMD,2021-01-29,3
6791,1771,Asus Tuf Gaming A15,Asus,tuf,16799000.0,asus,Jakarta Utara,,,2021-01-29,1
6792,1891,Asus Tuf A15 Fx506iu-r766b7t,Asus,tuf,17049000.0,djteknologi,Jakarta Barat,1 TB,,2021-01-29,22
